開倉時間,UID,倉位單號,合約類型,交易對,方向,槓桿,開倉價格,止盈價格,止損價格,強平價格,倉位數量,初始保證金,倉位保證金,開倉手續費,未實現盈虧,資金費,倉位狀態,平倉類型,平倉價格,已實現盈虧,回報率,平倉手續費,平倉時間
2024/7/24 22:07,OOOOOJQQ,5.75698E+14,得勁合約,BTCUSDT,空,500,66504,66104.2,0,66629.3,0.032688,5,5,0,0,0,已平倉,強制平倉,66629.3,-5,-100,0.65339321,2024/7/24 22:11
2024/7/24 22:07,OOOOOJQQ,5.75612E+14,得勁合約,BTCUSDT,多,546,66454.8,66825.1,0,66340.2,0.035298,5,5,0,0,0,已平倉,止盈平倉,66825.1,11.09929882,221.99,1.97157303,2024/7/24 22:23
2024/7/24 21:52,OOOOOJQJ,5.71789E+14,得勁合約,BTCUSDT,多,500,66575.1,66974.3,0,66449.7,0.65307,100,100,0,0,0,已平倉,強制平倉,66449.7,-100,-100,13.01887316,2024/7/24 21:56
2024/7/24 21:50,OOOOOJQJ,5.71326E+14,得勁合約,BTCUSDT,多,500,66703.7,67103.6,0,66577.9,0.651812,100,100,0,0,0,已平倉,強制平倉,66577.9,-100,-100,13.01887514,2024/7/24 21:51
2024/7/24 21:44,OOOOOJQV,5.69864E+14,普通合約,BTCUSDT,多,50,66723,73393.1,0,65455.9,0.146934,198.0392261,198.0392261,1.96077387,0,0,已平倉,手動平倉,67637.8,130.4719641,65.24,1.98765795,2024/7/24 22:37
2024/7/24 20:10,OOOOOJQJ,5.46155E+14,得勁合約,BTCUSDT,多,750,66389.1,66654.5,0,66306.1,0.922206,100,100,0,0,0,已平倉,強制平倉,66306.1,-100,-100,18.34433788,2024/7/24 20:45
2024/7/24 20:00,OOOOOJQQ,5.43686E+14,普通合約,BTCUSDT,多,99,66363.2,69711.4,0,65727,0.028699,19.61908886,19.61908886,0.38091114,0,-0.18986025,已平倉,強制平倉,65727,-20.18986025,-100.95,0.37725969,2024/7/25 2:51
2024/7/24 18:08,OOOOOJQJ,5.1558E+14,普通合約,BTCUSDT,多,250,66428,67755.4,0,66176.2,0.342134,95.45454881,95.45454881,4.54545119,0,0,已平倉,手動平倉,67124.8,229.2479519,229.25,4.5931285,2024/7/24 18:56
2024/7/24 15:46,OOOOOJQJ,4.79665E+14,普通合約,BTCUSDT,多,200,66001.8,67650.6,0,65688.9,0.280576,96.29629968,96.29629968,3.70370032,0,-1.85317643,已平倉,手動平倉,67026.9,278.3007207,278.31,3.76122409,2024/7/24 17:46
2024/7/24 15:06,OOOOOJQJ,4.69742E+14,普通合約,BTCUSDT,多,200,65850.6,67495.8,0,65538.4,0.28122,96.29630288,96.29630288,3.70369712,0,0,已平倉,手動平倉,66515.5,179.5498188,179.55,3.74109604,2024/7/24 15:07
2024/7/24 14:02,OOOOOJQQ,4.53497E+14,普通合約,BTCUSDT,多,217,65744.4,67259.2,0,65457.3,0.151852,48.00331627,48.00331627,1.99668373,0,-2.00755482,已平倉,強制平倉,65457.3,-52.00755482,-104.02,1.98796244,2024/7/25 5:31
2024/7/23 21:20,OOOOOJOV,2.0143E+14,得勁合約,BTCUSDT,空,1000,66443.9,66248.3,0,66506,1.157716,100,100,0,0,0,已平倉,手動平倉,65781.7,652.7511563,652.76,113.8440014,2024/7/23 21:20
2024/7/23 21:19,OOOOOJOV,2.01158E+14,得勁合約,BTCUSDT,多,1000,66441.8,66640.9,0,66379.7,1.157751,100,100,0,0,0,已平倉,手動平倉,67092.6,639.321576,639.33,114.1238748,2024/7/23 21:19
2024/7/23 20:33,OOOOOJOV,1.89505E+14,得勁合約,BTCUSDT,多,1000,66493.8,66626.6,0,66431.6,1.156847,100,100,0,0,0,已平倉,強制平倉,66431.6,-100,-100,23.05534376,2024/7/23 20:33
2024/7/23 20:32,OOOOOJOV,1.89268E+14,得勁合約,BTCUSDT,多,1000,67071.7,66606.8,0,67009,0.229375,20,20,0,0,0,已平倉,強制平倉,67009,-20,-100,4.61105432,2024/7/23 20:32
2024/7/23 20:31,OOOOOJOV,1.89034E+14,普通合約,BTCUSDT,多,499,66439.2,67103.8,0,66313.3,0.125218,18.33612532,18.33612532,1.66387468,0,0,已平倉,手動平倉,67094.5,78.70914976,393.55,1.68028535,2024/7/23 20:31
2024/7/23 20:30,OOOOOJOV,1.88978E+14,得勁合約,BTCUSDT,多,1000,67121.2,66654.6,0,67058.5,0.229206,20,20,0,0,0,已平倉,強制平倉,67058.5,-20,-100,4.61105681,2024/7/23 20:30
2024/7/23 20:30,OOOOOJOV,1.8893E+14,得勁合約,BTCUSDT,多,1000,67121.7,66656.5,0,67059,0.229204,20,20,0,0,0,已平倉,強制平倉,67059,-20,-100,4.61105126,2024/7/23 20:30
2024/7/23 17:40,OOOOOJFM,1.45964E+14,普通合約,BTCUSDT,多,10,67103.4,100639.4,0,60729.3,0.14843,998.0079698,998.0079698,1.9920302,0,-62.37824411,已平倉,強制平倉,60729.3,-1062.378244,-106.24,1.80280709,2024/8/3 9:10
2024/7/23 17:38,OOOOOJOV,1.45693E+14,得勁合約,BTCUSDT,多,1000,67073.1,67254,0,67010.4,1.146855,100,100,0,0,0,已平倉,強制平倉,67010.4,-100,-100,23.05533016,2024/7/23 17:46
2024/7/23 17:38,OOOOOJOV,1.45668E+14,得勁合約,BTCUSDT,空,1000,67042.7,66861.6,0,67105.4,1.147374,100,100,0,0,0,已平倉,強制平倉,67105.4,-100,-100,23.09848571,2024/7/23 17:40
2024/7/23 14:34,OOOOOJJD,9.92598E+13,得勁合約,SOLUSDT,多,1000,175.226,175.699,0,175.074,43.899,10,10,0,0,0,已平倉,強制平倉,175.074,-10,-100,2.30566026,2024/7/23 14:34
2024/7/23 14:33,OOOOOJJD,9.9077E+13,得勁合約,SOLUSDT,多,1000,175.094,175.566,0,174.942,43.932,10,10,0,0,0,已平倉,強制平倉,174.942,-10,-100,2.30565476,2024/7/23 14:36
2024/7/23 14:31,OOOOOJJD,9.86061E+13,得勁合約,BTCUSDT,空,1000,66505.7,66326.1,0,66567.9,0.115663,10,10,0,0,0,已平倉,強制平倉,66567.9,-10,-100,2.30983034,2024/7/23 14:34
2024/7/23 14:30,OOOOOJJD,9.81571E+13,得勁合約,BTCUSDT,空,1000,66642,66461.9,0,66704.3,0.115427,10,10,0,0,0,已平倉,手動平倉,66523.4,11.38195853,113.82,2.30357677,2024/7/23 14:32
2024/7/23 14:29,OOOOOJJD,9.80087E+13,得勁合約,BTCUSDT,多,1000,66703.4,66883.5,0,66641,0.115321,10,10,0,0,0,已平倉,強制平倉,66641,-10,-100,2.30552986,2024/7/23 14:30
2024/7/23 14:29,OOOOOJJD,9.79131E+13,得勁合約,BTCUSDT,多,1000,66689.1,66869,0,66626.7,0.115345,10,10,0,0,0,已平倉,手動平倉,66679.4,-3.41498474,-34.15,2.30734055,2024/7/23 14:29
2024/7/23 14:27,OOOOOJJD,9.7608E+13,得勁合約,BTCUSDT,多,1000,66650.3,66830.3,0,66588,0.115412,10,10,0,0,0,已平倉,手動平倉,66696.1,2.96665496,29.67,2.30925573,2024/7/23 14:29
2024/7/23 11:49,OOOOOOOJ,5.78419E+13,得勁合約,BTCUSDT,空,1000,67555.2,67372.6,0,67618.3,0.056933,5,5,0,0,0,已平倉,止盈平倉,67372.6,8.83725064,176.75,1.55458068,2024/7/23 12:21
2024/7/23 11:49,OOOOOOOJ,5.78304E+13,得勁合約,BTCUSDT,多,1000,67595.6,67778.1,0,67532.4,0.056899,5,5,0,0,0,已平倉,強制平倉,67532.4,-5,-100,1.1527573,2024/7/23 11:50
2024/7/23 11:30,OOOOOJFM,4.15278E+14,普通合約,BTCUSDT,空,10,67560.9,33782.1,0,73979.6,0.001474,9.98008306,9.98008306,0.01991694,0,0,已平倉,手動平倉,67545.4,-0.01699489,-0.17,0.01991237,2024/7/23 11:33
2024/7/23 11:29,OOOOOJFM,4.15176E+14,普通合約,BTCUSDT,空,10,67557.3,33780.3,0,73976,0.001474,9.98008413,9.98008413,0.01991587,0,0,已平倉,手動平倉,67551.7,-0.03158523,-0.32,0.01991423,2024/7/23 11:33
2024/7/23 11:29,OOOOOJFM,4.15117E+14,得勁合約,BTCUSDT,多,1000,67592.5,67774.9,0,67529.3,3.414126,300,300,0,0,0,已平倉,強制平倉,67529.3,-300,-100,69.1660337,2024/7/23 11:37
2024/7/23 10:39,OOOOOJFM,4.02488E+14,得勁合約,BTCUSDT,多,1000,67590.3,67772.7,0,67527.1,11.380791,1000,1000,0,0,0,已平倉,強制平倉,67527.1,-1000,-100,230.5534551,2024/7/23 10:48
2024/7/23 10:39,OOOOOJFM,4.02414E+14,普通合約,BTCUSDT,空,10,67551.7,33777.6,0,73970.4,0.001474,9.98008578,9.98008578,0.01991422,0,0,已平倉,手動平倉,67552,-0.0402797,-0.41,0.01991431,2024/7/23 11:29
2024/7/23 9:51,OOOOOJFM,3.90397E+14,普通合約,BTCUSDT,空,10,67331.6,33667.5,0,73727.7,0.014792,99.80080639,99.80080639,0.19919361,0,0,已平倉,手動平倉,67332.6,-0.41408326,-0.42,0.19919675,2024/7/23 9:53
2024/7/23 9:48,OOOOOJFM,3.89756E+14,得勁合約,BTCUSDT,空,1000,67281.4,66963.6,0,67344.3,11.433052,1000,1000,0,0,0,已平倉,強制平倉,67344.3,-1000,-100,230.9849825,2024/7/23 9:50
2024/7/23 9:46,OOOOOJFM,3.8926E+14,得勁合約,BTCUSDT,多,1000,67342.4,67658.8,0,67279.5,5.71134,500,500,0,0,0,已平倉,強制平倉,67279.5,-500,-100,115.2767125,2024/7/23 9:48
2024/7/23 9:44,OOOOOJFM,3.88709E+14,得勁合約,BTCUSDT,多,1000,67274.8,67590.9,0,67211.9,1.143416,100,100,0,0,0,已平倉,手動平倉,67342.9,54.78970587,54.79,23.10028371,2024/7/23 9:46
2024/7/22 18:27,OOOOOJWD,1.57813E+14,得勁合約,BTCUSDT,多,1000,67480.3,67662.4,0,67417.2,5.699674,500,500,0,0,0,已平倉,強制平倉,67417.2,-500,-100,115.2767228,2024/7/22 18:32
2024/7/22 18:25,OOOOOJWD,1.57308E+14,得勁合約,BTCUSDT,空,1000,67439.8,67257.6,0,67502.9,4.562476,400,400,0,0,0,已平倉,強制平倉,67502.9,-400,-100,92.39399637,2024/7/22 19:57
2024/7/22 18:24,OOOOOJWD,1.57213E+14,普通合約,BTCUSDT,空,10,67444.6,33724,0,73854.6,0.001476,9.98009037,9.98009037,0.01990963,0,0,已平倉,手動平倉,67427.8,-0.0150736,-0.16,0.01990468,2024/7/22 18:24
2024/7/22 18:23,OOOOOJWD,1.57028E+14,普通合約,BTCUSDT,空,10,67456.7,33730,0,73866.7,0.001476,9.9800868,9.9800868,0.0199132,0,0,已平倉,手動平倉,67427.8,0.00278154,0.03,0.01990468,2024/7/22 18:24
2024/7/22 18:23,OOOOOJWD,1.56992E+14,普通合約,BTCUSDT,多,10,67463.5,101190,0,61053.5,0.001476,9.98008478,9.98008478,0.01991522,0,0,已平倉,手動平倉,67468.3,-0.03280404,-0.33,0.01991663,2024/7/22 18:24
2024/7/22 18:23,OOOOOJWD,1.5697E+14,普通合約,BTCUSDT,多,10,67463.5,101190.2,0,61053.5,0.001476,9.98008478,9.98008478,0.01991522,0,0,已平倉,手動平倉,67468.3,-0.03280404,-0.33,0.01991663,2024/7/22 18:24
2024/7/22 18:22,OOOOOJWD,1.56689E+14,得勁合約,BTCUSDT,空,1000,67423.3,67241.2,0,67486.4,11.40898,1000,1000,0,0,0,已平倉,手動平倉,67427.8,-282.1096166,-28.22,230.7846088,2024/7/22 18:24
2024/7/22 18:13,OOOOOJWA,1.5438E+14,得勁合約,BTCUSDT,空,1000,67311.5,67129.5,0,67374.4,5.71397,500,500,0,0,0,已平倉,手動平倉,67335.3,-251.9484677,-50.39,115.4255539,2024/7/22 18:14
2024/7/22 18:13,OOOOOJWA,1.54362E+14,得勁合約,BTCUSDT,空,1000,67311.4,67129.5,0,67374.3,4.571183,400,400,0,0,0,已平倉,手動平倉,67335.3,-202.016064,-50.51,92.34058448,2024/7/22 18:14
2024/7/22 18:13,OOOOOJWA,1.54347E+14,得勁合約,BTCUSDT,空,1000,67311.5,67129.5,0,67374.4,3.428382,300,300,0,0,0,已平倉,手動平倉,67335.3,-151.1690806,-50.39,69.25533231,2024/7/22 18:14
2024/7/22 18:13,OOOOOJWA,1.54334E+14,得勁合約,BTCUSDT,空,1000,67311.5,67129.6,0,67374.4,2.285588,200,200,0,0,0,已平倉,手動平倉,67335.3,-100.7793871,-50.39,46.17022154,2024/7/22 18:14
2024/7/22 18:13,OOOOOJWA,1.54318E+14,得勁合約,BTCUSDT,空,1000,67311.5,67129.5,0,67374.4,1.142794,100,100,0,0,0,已平倉,手動平倉,67335.3,-50.38969353,-50.39,23.08511077,2024/7/22 18:14
2024/7/22 18:12,OOOOOJWA,1.54214E+14,普通合約,BTCUSDT,空,100,67325.7,63962.6,0,67964.6,0.1571,107.8846286,107.8846286,2.11537141,0,0,已平倉,手動平倉,67315.8,-2.68545745,-2.45,2.11506242,2024/7/22 18:13
2024/7/22 18:12,OOOOOJWA,1.54164E+14,普通合約,BTCUSDT,空,200,67327.3,65647.3,0,67646.4,1.375262,481.4814828,481.4814828,18.51851716,0,0,已平倉,手動平倉,67315.8,-21.30877227,-4.27,18.51537213,2024/7/22 18:13
2024/7/22 18:12,OOOOOJWA,1.54122E+14,普通合約,BTCUSDT,空,200,67330.5,65650.4,0,67649.6,0.550078,192.592602,192.592602,7.40739802,0,0,已平倉,手動平倉,67315.8,-6.7632841,-3.39,7.40578804,2024/7/22 18:13
2024/7/22 18:11,OOOOOJWA,1.53872E+14,得勁合約,BTCUSDT,空,900,67356,67151.6,0,67426.1,0.105211,10,10,0,0,0,已平倉,手動平倉,67352.9,-1.79982317,-18,2.12587942,2024/7/22 18:11
2024/7/22 18:10,OOOOOJWA,1.53521E+14,得勁合約,BTCUSDT,空,900,67348.6,67140,0,67418.7,10.52229,1000,1000,0,0,0,已平倉,手動平倉,67315.8,132.5326644,13.26,212.4949082,2024/7/22 18:13
2024/7/22 18:09,OOOOOJWA,1.53466E+14,得勁合約,BTCUSDT,多,900,67395.1,67599.4,0,67324.9,10.515042,1000,1000,0,0,0,已平倉,手動平倉,67356.3,-620.5820088,-62.06,212.4759841,2024/7/22 18:13
2024/7/22 18:09,OOOOOJWA,1.53391E+14,得勁合約,BTCUSDT,多,1000,67380.2,67562,0,67317.2,0.114162,10,10,0,0,0,已平倉,手動平倉,67388.7,-1.33729746,-13.38,2.30796557,2024/7/22 18:09
2024/7/22 18:08,OOOOOJWA,1.53163E+14,得勁合約,BTCUSDT,多,1000,67398.3,67580,0,67335.2,10.271899,900,900,0,0,0,已平倉,手動平倉,67388.7,-306.3025138,-34.04,207.6627003,2024/7/22 18:09
2024/7/22 18:08,OOOOOJWA,1.53074E+14,得勁合約,BTCUSDT,多,1000,67408.6,67590.5,0,67345.5,0.114114,10,10,0,0,0,已平倉,手動平倉,67388.7,-4.57854504,-45.79,2.30699518,2024/7/22 18:09
2024/7/22 18:08,OOOOOJWA,1.53045E+14,得勁合約,BTCUSDT,空,1000,67368.1,67186.1,0,67431.1,0.114183,10,10,0,0,0,已平倉,手動平倉,67348.2,-0.03544548,-0.36,2.3070055,2024/7/22 18:09
2024/7/22 18:07,OOOOOJWA,1.52974E+14,得勁合約,BTCUSDT,空,1000,67359.7,67177.8,0,67422.7,0.114197,10,10,0,0,0,已平倉,手動平倉,67348.2,-0.99441684,-9.95,2.30728836,2024/7/22 18:09
2024/7/22 18:07,OOOOOJWA,1.52844E+14,得勁合約,BTCUSDT,空,1000,67326.2,67144.4,0,67389.2,5.712715,500,500,0,0,0,已平倉,手動平倉,67348.2,-241.0643298,-48.22,115.4223037,2024/7/22 18:09
2024/7/22 18:07,OOOOOJWA,1.52805E+14,得勁合約,BTCUSDT,多,1000,67387.2,67569,0,67324.2,2.28302,200,200,0,0,0,已平倉,手動平倉,67388.7,-42.72930633,-21.37,46.15486368,2024/7/22 18:09
2024/7/22 18:06,OOOOOJWA,1.5271E+14,得勁合約,BTCUSDT,多,1000,67387.1,67568.9,0,67324.1,0.570755,50,50,0,0,0,已平倉,手動平倉,67388.7,-10.62523396,-21.26,11.53871592,2024/7/22 18:09
2024/7/22 17:48,OOOOOJWA,1.47996E+14,普通合約,BTCUSDT,多,10,67254.8,100877.1,0,60862.1,0.00148,9.98009259,9.98009259,0.01990741,0,0,已平倉,手動平倉,67389.2,0.15898059,1.59,0.01994718,2024/7/22 18:06
2024/7/22 17:47,OOOOOJWA,1.47893E+14,普通合約,BTCUSDT,多,10,67251.4,100868.3,0,60863.1,0.001481,9.98008014,9.98008014,0.01991986,0,0,已平倉,手動平倉,67389.2,0.16412466,1.65,0.01996066,2024/7/22 18:06
2024/7/22 17:46,OOOOOJWA,1.47532E+14,得勁合約,BTCUSDT,多,500,67296.5,67679.9,0,67169.7,3.876421,600,600,0,0,0,已平倉,手動平倉,67389.2,280.6957024,46.79,78.36856914,2024/7/22 18:06
2024/7/22 17:45,OOOOOJWA,1.47405E+14,得勁合約,BTCUSDT,多,1000,67291,67472.6,0,67228.1,3.429422,300,300,0,0,0,已平倉,強制平倉,67228.1,-300,-100,69.16602067,2024/7/22 17:47
2024/7/22 17:45,OOOOOJWA,1.47313E+14,普通合約,BTCUSDT,多,100,67287.3,70677,0,66648.5,0.142849,98.07761631,98.07761631,1.92238369,0,0,已平倉,手動平倉,67389.2,10.70098999,10.71,1.92529342,2024/7/22 18:06
2024/7/22 17:26,OOOOOJWV,1.42627E+14,得勁合約,BTCUSDT,空,1000,67198.9,67024.7,0,67261.7,0.11447,10,10,0,0,0,已平倉,強制平倉,67261.7,-10,-100,2.30983287,2024/7/22 17:27
2024/7/22 17:26,OOOOOJWV,1.42595E+14,得勁合約,BTCUSDT,空,1000,67214.6,67033,0,67277.4,0.114444,10,10,0,0,0,已平倉,強制平倉,67277.4,-10,-100,2.30984759,2024/7/22 17:28
2024/7/22 17:25,OOOOOJWV,1.42402E+14,得勁合約,BTCUSDT,空,1000,67206.3,67024.6,0,67269.1,11.445824,1000,1000,0,0,0,已平倉,強制平倉,67269.1,-1000,-100,230.9849805,2024/7/22 17:28
2024/7/22 17:25,OOOOOJWV,1.42375E+14,得勁合約,BTCUSDT,空,1000,67203.5,67021.9,0,67266.3,5.72315,500,500,0,0,0,已平倉,強制平倉,67266.3,-500,-100,115.4924828,2024/7/22 17:28
2024/7/22 17:22,OOOOOJWV,1.4159E+14,得勁合約,BTCUSDT,多,1000,67234.2,67415.7,0,67171.4,1.144106,100,100,0,0,0,已平倉,手動平倉,67242,-14.15287722,-14.16,23.07958122,2024/7/22 17:24
2024/7/22 17:08,OOOOOJWV,1.3816E+14,得勁合約,BTCUSDT,多,1000,67196.2,67377.5,0,67133.4,0.057237,5,5,0,0,0,已平倉,手動平倉,67242,1.46762249,29.36,1.15461854,2024/7/22 17:24
2024/7/22 17:08,OOOOOJWV,1.3814E+14,得勁合約,BTCUSDT,空,1000,67155.9,66974.4,0,67218.7,0.057272,5,5,0,0,0,已平倉,強制平倉,67218.7,-5,-100,1.15492376,2024/7/22 17:10
2024/7/22 17:04,OOOOOJWV,1.36979E+14,得勁合約,BTCUSDT,空,1000,67080,66898.7,0,67142.7,0.057336,5,5,0,0,0,已平倉,強制平倉,67142.7,-5,-100,1.154908,2024/7/22 17:05
2024/7/22 17:04,OOOOOJWV,1.36931E+14,得勁合約,BTCUSDT,多,1000,67120,67301.1,0,67057.2,0.057302,5,5,0,0,0,已平倉,手動平倉,67242,5.83701149,116.75,1.15592976,2024/7/22 17:24
2024/7/22 17:03,OOOOOJWV,1.36832E+14,得勁合約,BTCUSDT,多,1000,67157,67338.1,0,67094.2,0.057271,5,5,0,0,0,已平倉,強制平倉,67094.2,-5,-100,1.15276471,2024/7/22 17:04
2024/7/22 17:02,OOOOOJWV,1.36604E+14,得勁合約,BTCUSDT,空,1000,67028.2,66847,0,67090.9,0.057381,5,5,0,0,0,已平倉,強制平倉,67090.9,-5,-100,1.15492215,2024/7/22 17:03
2024/7/22 17:02,OOOOOJWV,1.36579E+14,得勁合約,BTCUSDT,空,1000,67026.8,66845.8,0,67089.5,0.390199,34,34,0,0,0,已平倉,強制平倉,67089.5,-34,-100,7.85347162,2024/7/22 17:03
2024/7/22 17:02,OOOOOJWV,1.36461E+14,得勁合約,BTCUSDT,空,1000,67001.9,66816.3,0,67064.6,0.057403,5,5,0,0,0,已平倉,強制平倉,67064.6,-5,-100,1.15491176,2024/7/22 17:03
2024/7/22 17:01,OOOOOJWV,1.36365E+14,得勁合約,BTCUSDT,空,1000,66935.7,66754.8,0,66998.2,0.05746,5,5,0,0,0,已平倉,強制平倉,66998.2,-5,-100,1.15491496,2024/7/22 17:02
2024/7/22 17:01,OOOOOJWV,1.36358E+14,得勁合約,BTCUSDT,空,1000,66946.1,66765.2,0,67008.7,0.057451,5,5,0,0,0,已平倉,強制平倉,67008.7,-5,-100,1.15491342,2024/7/22 17:02
2024/7/22 17:01,OOOOOJWV,1.36347E+14,得勁合約,BTCUSDT,空,1000,66954.3,66777.1,0,67016.9,0.057444,5,5,0,0,0,已平倉,強制平倉,67016.9,-5,-100,1.15491411,2024/7/22 17:02
2024/7/22 17:01,OOOOOJWV,1.36338E+14,得勁合約,BTCUSDT,空,1000,66959.5,66778.6,0,67022.1,0.05744,5,5,0,0,0,已平倉,強制平倉,67022.1,-5,-100,1.15492334,2024/7/22 17:02
2024/7/22 17:01,OOOOOJWV,1.36331E+14,得勁合約,BTCUSDT,空,1000,66958.9,66778,0,67021.5,0.05744,5,5,0,0,0,已平倉,強制平倉,67021.5,-5,-100,1.15491301,2024/7/22 17:02
2024/7/22 17:01,OOOOOJWV,1.36316E+14,得勁合約,BTCUSDT,空,1000,66956,66775.2,0,67018.6,0.057443,5,5,0,0,0,已平倉,強制平倉,67018.6,-5,-100,1.1549233,2024/7/22 17:02
2024/7/22 17:01,OOOOOJWV,1.36159E+14,得勁合約,BTCUSDT,空,1000,66969.4,66777.8,0,67032,11.486318,1000,1000,0,0,0,已平倉,強制平倉,67032,-1000,-100,230.984983,2024/7/22 17:02
2024/7/22 17:00,OOOOOJWV,1.36019E+14,得勁合約,BTCUSDT,空,1000,66995.2,66814.4,0,67057.9,0.057409,5,5,0,0,0,已平倉,強制平倉,67057.9,-5,-100,1.15491701,2024/7/22 17:02
2024/7/22 17:00,OOOOOJWV,1.3596E+14,得勁合約,BTCUSDT,空,1000,67010.8,66829.8,0,67073.5,0.057396,5,5,0,0,0,已平倉,強制平倉,67073.5,-5,-100,1.15492425,2024/7/22 17:03
2024/7/22 16:59,OOOOOJWV,1.3583E+14,得勁合約,BTCUSDT,空,1000,67039.9,66858.8,0,67102.6,11.474226,1000,1000,0,0,0,已平倉,強制平倉,67102.6,-1000,-100,230.9849964,2024/7/22 17:03
2024/7/22 16:59,OOOOOJWV,1.35731E+14,得勁合約,BTCUSDT,多,1000,67084.5,67265.5,0,67021.7,11.466608,1000,1000,0,0,0,已平倉,強制平倉,67021.7,-1000,-100,230.5534524,2024/7/22 17:00
2024/7/22 16:59,OOOOOJWV,1.35664E+14,得勁合約,BTCUSDT,多,1000,67080.3,67261.3,0,67017.5,1.146732,100,100,0,0,0,已平倉,強制平倉,67017.5,-100,-100,23.05533285,2024/7/22 17:00
2024/7/22 16:58,OOOOOJWV,1.35622E+14,得勁合約,BTCUSDT,空,1000,67056.2,66875.2,0,67118.9,0.114714,10,10,0,0,0,已平倉,強制平倉,67118.9,-10,-100,2.30984239,2024/7/22 17:03
2024/7/22 16:58,OOOOOJWV,1.35405E+14,得勁合約,BTCUSDT,多,1000,67109,67290.1,0,67046.2,0.114624,10,10,0,0,0,已平倉,強制平倉,67046.2,-10,-100,2.30553039,2024/7/22 17:00
2024/7/22 16:57,OOOOOJWV,1.35385E+14,得勁合約,BTCUSDT,空,1000,67068.7,66887.5,0,67131.4,0.114693,10,10,0,0,0,已平倉,強制平倉,67131.4,-10,-100,2.3098499,2024/7/22 17:03
2024/7/22 16:57,OOOOOJWV,1.35185E+14,得勁合約,BTCUSDT,空,1000,67054.2,66873.1,0,67116.9,11.471779,1000,1000,0,0,0,已平倉,強制平倉,67116.9,-1000,-100,230.9849816,2024/7/22 17:03
2024/7/22 16:56,OOOOOJWV,1.35134E+14,得勁合約,BTCUSDT,多,1000,67091.6,67272.6,0,67028.8,1.146539,100,100,0,0,0,已平倉,強制平倉,67028.8,-100,-100,23.05533684,2024/7/22 17:00
2024/7/22 16:56,OOOOOJWV,1.35113E+14,得勁合約,BTCUSDT,多,1000,67094.4,67275.4,0,67031.6,4.585966,400,400,0,0,0,已平倉,強制平倉,67031.6,-400,-100,92.22137651,2024/7/22 17:00
2024/7/22 16:56,OOOOOJWV,1.35088E+14,得勁合約,BTCUSDT,多,1000,67095.7,67276.7,0,67032.9,0.114646,10,10,0,0,0,已平倉,強制平倉,67032.9,-10,-100,2.30551573,2024/7/22 17:00
2024/7/22 16:56,OOOOOJWV,1.34936E+14,得勁合約,BTCUSDT,多,1000,67092.5,67273.6,0,67029.7,3.439572,300,300,0,0,0,已平倉,強制平倉,67029.7,-300,-100,69.16603375,2024/7/22 17:00
2024/7/22 16:56,OOOOOJWV,1.34898E+14,得勁合約,BTCUSDT,空,1000,67058.4,66877.3,0,67121.1,3.441318,300,300,0,0,0,已平倉,強制平倉,67121.1,-300,-100,69.29549016,2024/7/22 17:03
2024/7/22 16:55,OOOOOJWV,1.34865E+14,普通合約,BTCUSDT,空,100,67072.2,63721.7,0,67708.7,0.430076,294.2307759,294.2307759,5.76922408,0,0,已平倉,手動平倉,67201.7,-67.2389381,-22.42,5.78036195,2024/7/22 17:24
2024/7/22 16:55,OOOOOJWV,1.34755E+14,得勁合約,BTCUSDT,多,1000,67078.4,67258.6,0,67015.6,1.146765,100,100,0,0,0,已平倉,強制平倉,67015.6,-100,-100,23.0553431,2024/7/22 17:00
2024/7/22 16:55,OOOOOJWV,1.3472E+14,得勁合約,BTCUSDT,多,1000,67122.2,67321.3,0,67059.4,0.0573,5,5,0,0,0,已平倉,強制平倉,67059.4,-5,-100,1.15275058,2024/7/22 16:59
2024/7/22 16:54,OOOOOJWV,1.34585E+14,得勁合約,BTCUSDT,多,1000,67108.8,67289.9,0,67046,0.057312,5,5,0,0,0,已平倉,強制平倉,67046,-5,-100,1.15276176,2024/7/22 17:00
2024/7/22 16:31,OOOOOJWV,1.28696E+14,普通合約,BTCUSDT,多,10,67251.3,100871.9,0,60863,0.01481,99.80080176,99.80080176,0.19919824,0,0,已平倉,手動平倉,67242,-0.53604056,-0.54,0.19917071,2024/7/22 17:24
2024/7/22 16:07,OOOOOJWV,1.93458E+15,普通合約,ETHUSDT,多,10,3476.73,5214.81,0,3146.38,0.2864,99.80085325,99.80085325,0.19914675,0,0,已平倉,強制平倉,3146.38,-100,-100,0.18022441,2024/7/22 16:23
2024/7/22 10:28,OOOOOJWV,1.84934E+15,得勁合約,BTCUSDT,多,693,68101.9,999999,67983.2,68009.5,0.842448,100,100,0,0,0,已平倉,強制平倉,68009.5,-100,-100,17.18833724,2024/7/22 11:02
2024/7/21 0:24,OOOOOJWO,1.33481E+15,得勁合約,BTCUSDT,多,1000,66852.8,999999,0,66790.3,1.150634,100,100,0,0,0,已平倉,強制平倉,66790.3,-100,-100,23.05533716,2024/7/21 0:41
2024/7/20 17:59,OOOOOJWO,1.23796E+15,普通合約,BTCUSDT,多,499,66557.3,999999,0,64299.4,0.041597,99.44628379,99.44628379,0.55371621,0,-0.04506816,已平倉,手動平倉,66861.2,11.48732399,11.49,0.55624468,2024/7/21 0:24
