開倉時間,UID,倉位單號,合約類型,交易對,方向,槓桿,開倉價格,止盈價格,止損價格,強平價格,倉位數量,初始保證金,倉位保證金,開倉手續費,未實現盈虧,資金費,倉位狀態,平倉類型,平倉價格,已實現盈虧,回報率,平倉手續費,平倉時間
2024-08-10T16:36:53+08:00,OOOOOJQQ,130079679152128,得勁合約,BTCUSDT,多,1000,60630.2,60811.9,0,60573.5,0.063436,5,5,0,0,-0.07544065,已平倉,止盈平倉,60811.9,9.71770092,194.36,1.73432845,2024-08-10T17:09:40+08:00
2024-08-10T15:16:22+08:00,OOOOOJKW,109817088802816,得勁合約,BTCUSDT,多,1000,60528.1,60709.5,0,60471.5,2.398196,188.70570597000003,188.70570597000003,0,0,0,已平倉,止盈平倉,60709.5,369.6196375,195.88,65.45728279,2024-08-10T15:48:21+08:00
2024-08-10T14:42:15+08:00,OOOOOJKW,101231893774336,得勁合約,BTCUSDT,多,1000,60479,60651.7,0,60422.5,1.440793,113.27905392000001,113.27905392000001,0,0,0,已平倉,手動平倉,60474.2,-33.14557965,-29.27,26.13920602,2024-08-10T14:42:29+08:00
2024-08-10T14:37:10+08:00,OOOOOJKW,99952299704320,得勁合約,BTCUSDT,多,1000,60406.2,60589.1,0,60349.8,1.27343,100,100,0,0,0,已平倉,手動平倉,60445.9,27.38345465,27.39,23.09205566,2024-08-10T14:40:18+08:00
2024-08-10T14:29:46+08:00,OOOOOJKW,98092096520192,得勁合約,BTCUSDT,多,1000,60370.1,60551.1,0,60313.7,1.274192,100,100,0,0,0,已平倉,手動平倉,60337.2,-65.06439394,-65.07,23.0643223,2024-08-10T14:30:53+08:00
2024-08-10T14:21:22+08:00,OOOOOJKW,95974203686912,得勁合約,BTCUSDT,空,1000,60374.9,60193.9,0,60431.3,1.274092,100,100,0,0,0,已平倉,手動平倉,60342.5,18.13683185,18.14,23.06456171,2024-08-10T14:24:07+08:00
2024-08-10T14:17:56+08:00,OOOOOJKW,95111213056000,得勁合約,BTCUSDT,多,1000,60386.6,60567.6,0,60330.2,2.547687,200,200,0,0,0,已平倉,手動平倉,60382.7,-56.24552349,-28.13,46.15080393,2024-08-10T14:18:08+08:00
2024-08-10T00:32:43+08:00,OOOOOJKW,249827054157824,得勁合約,BTCUSDT,多,1000,60067.5,60234.3,0,60011.4,1.280611,100,100,0,0,0,已平倉,手動平倉,60074,-14.83280515,-14.84,23.07939675,2024-08-10T00:33:05+08:00
2024-08-10T00:23:10+08:00,OOOOOJKW,247422220599296,普通合約,BTCUSDT,多,383,59882.5,60742.9,0,59734.6,1.109237,186.71523185,186.71523185,13.28476815,0,0,已平倉,手動平倉,60074,185.76179703,92.89,13.32724292,2024-08-10T00:33:05+08:00
2024-08-10T00:22:47+08:00,OOOOOJKW,247327597101056,得勁合約,BTCUSDT,多,1000,60049.7,60233.2,0,59993.6,2.561981,200,200,0,0,0,已平倉,強制平倉,59993.6,-200,-100,46.11068804,2024-08-10T00:23:00+08:00
2024-08-10T00:14:20+08:00,OOOOOJKW,245201349214208,得勁合約,BTCUSDT,多,993,59871.8,60052.5,0,59815.4,1.841407,144.1,144.1,0,0,0,已平倉,止盈平倉,60052.5,282.71198046,196.2,50.06780188,2024-08-10T00:20:15+08:00
2024-08-10T00:05:40+08:00,OOOOOJKW,243018159456256,得勁合約,BTCUSDT,多,993,59888.3,60069,0,59831.9,2.555031,200,200,0,0,0,已平倉,手動平倉,59891.6,-37.62741904,-18.82,45.90740733,2024-08-10T00:06:14+08:00
2024-08-10T00:03:43+08:00,OOOOOJKW,242529346879488,得勁合約,BTCUSDT,多,993,59806.3,59987.2,0,59750,1.279267,100,100,0,0,0,已平倉,強制平倉,59750,-100,-100,22.93084564,2024-08-10T00:04:21+08:00
2024-08-10T00:03:31+08:00,OOOOOJKW,242480269328384,普通合約,BTCUSDT,多,367,59844.2,60659,0,59689.9,1.069514,187.1991666,187.1991666,12.8008334,0,0,已平倉,手動平倉,59747.9,-128.61729123,-64.31,12.78022616,2024-08-10T00:04:48+08:00
2024-08-10T00:00:21+08:00,OOOOOJKW,241682953109504,得勁合約,BTCUSDT,多,1000,59803.2,59983.4,0,59747.3,2.572541,200,200,0,0,0,已平倉,手動平倉,59860.2,100.28529884,50.15,46.19778422,2024-08-10T00:01:53+08:00
2024-08-09T23:56:17+08:00,OOOOOJKW,240657928126464,得勁合約,BTCUSDT,多,500,59873.8,66660,0,59761,1.801844,248.13143507,248.13143507,0,0,-5.22039063,已平倉,手動平倉,59849,-82.36425898,-33.2,32.35152547,2024-08-10T00:03:23+08:00
2024-08-09T23:54:21+08:00,OOOOOJKW,240173506985984,普通合約,BTCUSDT,空,367,59935,59129.9,0,60089.5,2.130449,373.46234184,373.46234184,25.53765816,0,0,已平倉,手動平倉,59927.2,-34.58146159,-8.67,25.53436005,2024-08-09T23:55:03+08:00
2024-08-09T23:23:11+08:00,OOOOOJKW,232328887631872,普通合約,BTCUSDT,空,367,60302.4,59475.7,0,60457.9,0.58907,103.89554257,103.89554257,7.10445743,0,0,已平倉,手動平倉,59961.2,186.78615026,168.28,7.06426645,2024-08-09T23:45:31+08:00
2024-08-09T22:51:41+08:00,OOOOOJKW,224399950184448,普通合約,BTCUSDT,多,367,60161.6,61014.6,0,60006.5,1.063871,187.19917155,187.19917155,12.80082845,0,-2.62932546,已平倉,手動平倉,60246,61.4952196,30.75,12.81877728,2024-08-09T23:12:33+08:00
2024-08-09T22:43:48+08:00,OOOOOJKW,222416174415872,普通合約,BTCUSDT,空,367,59804.6,58975.3,0,59958.8,0.535111,93.59958863,93.59958863,6.40041137,0,0,已平倉,強制平倉,59958.8,-100,-100,6.41691521,2024-08-09T22:47:11+08:00
2024-08-09T22:28:44+08:00,OOOOOJKW,218624720732160,普通合約,BTCUSDT,空,367,60429.6,59597,0,60585.4,0.529577,93.59958335,93.59958335,6.40041665,0,0,已平倉,手動平倉,60266.6,73.50459479,73.51,6.38315902,2024-08-09T22:30:58+08:00
2024-08-09T21:13:52+08:00,OOOOOJKW,199783512899584,普通合約,BTCUSDT,空,367,60463.9,59644.5,0,60619.8,0.529276,93.59959038,93.59959038,6.40040962,0,0,已平倉,手動平倉,60278.3,85.41951161,85.42,6.38076948,2024-08-09T21:31:27+08:00
2024-08-09T21:10:09+08:00,OOOOOJKW,198849667891200,普通合約,BTCUSDT,空,367,60700.3,59867.9,0,60856.8,1.170418,207.79107447,207.79107447,14.20892553,0,0,已平倉,手動平倉,60661.1,17.39669065,7.84,14.19976446,2024-08-09T21:10:29+08:00
2024-08-09T21:00:16+08:00,OOOOOJKW,196362919575552,得勁合約,BTCUSDT,多,1000,60520.6,60681.2,0,60464,2.542046,200,200,0,0,0,已平倉,手動平倉,60517.4,-54.44632731,-27.23,46.15134219,2024-08-09T21:00:45+08:00
2024-08-09T20:55:47+08:00,OOOOOJKW,195234454667264,普通合約,BTCUSDT,多,367,60499.9,61323.9,0,60343.9,1.174294,207.79107402,207.79107402,14.20892598,0,0,已平倉,手動平倉,60513.1,-12.97631332,-5.85,14.2120149,2024-08-09T20:56:11+08:00
2024-08-09T20:52:03+08:00,OOOOOJKW,194295303864320,普通合約,BTCUSDT,多,367,60377.7,61199.7,0,60222,0.592575,104.64434102,104.64434102,7.15565898,0,0,已平倉,手動平倉,60386.3,-9.24356933,-8.27,7.15667273,2024-08-09T20:52:15+08:00
2024-08-09T20:51:24+08:00,OOOOOJKW,194129184260096,普通合約,BTCUSDT,多,367,60338.8,61154.8,0,60183.2,1.591121,280.79874487,280.79874487,19.20125513,0,0,已平倉,手動平倉,60374.7,18.63443365,6.22,19.2126648,2024-08-09T20:51:44+08:00
2024-08-09T20:50:37+08:00,OOOOOJKW,193933503201280,普通合約,BTCUSDT,空,367,60354.9,59532.9,0,60510.5,1.590697,280.79875411,280.79875411,19.20124589,0,0,已平倉,手動平倉,60327.3,5.41080946,1.81,19.19248498,2024-08-09T20:50:51+08:00
2024-08-09T20:49:23+08:00,OOOOOJKW,193623334420480,得勁合約,BTCUSDT,多,600,60465.9,60768.1,0,60371.1,1.410087,167.68229544000002,167.68229544000002,0,0,0,已平倉,手動平倉,60427.2,-80.22099811,-47.85,25.56224837,2024-08-09T20:50:15+08:00
2024-08-09T20:49:15+08:00,OOOOOJKW,193590878896128,得勁合約,BTCUSDT,多,600,60454.6,60751.4,0,60359.8,1.410351,167.68229544000002,167.68229544000002,0,0,0,已平倉,手動平倉,60427.2,-64.29900317,-38.35,25.5670342,2024-08-09T20:50:15+08:00
2024-08-09T20:43:50+08:00,OOOOOJKW,192227444883456,得勁合約,BTCUSDT,空,500,60413.7,60060.8,0,60527.5,2.955855,410.72006278000003,410.72006278000003,0,0,0,已平倉,手動平倉,60468.3,-215.19549618,-52.4,53.62064158,2024-08-09T20:45:12+08:00
2024-08-09T20:42:53+08:00,OOOOOJKW,191986888966144,得勁合約,BTCUSDT,多,500,60452.5,60824.8,0,60338.6,2.953955,410.72006278000003,410.72006278000003,0,0,0,已平倉,手動平倉,60399.9,-209.08832729,-50.91,53.52550403,2024-08-09T20:43:37+08:00
2024-08-09T18:52:34+08:00,OOOOOJKW,164227135406080,得勁合約,BTCUSDT,多,1000,60530.1,60711.6,0,60473.5,1.410614,111,111,0,0,0,已平倉,手動平倉,60529.8,-26.12752641,-23.54,25.61522047,2024-08-09T18:52:45+08:00
2024-08-09T16:32:10+08:00,OOOOOJXQ,128891952922624,得勁合約,BTCUSDT,空,1000,60961.9,60776.8,0,61018.9,1.892735,150,150,0,0,0,已平倉,手動平倉,60972.2,-54.24097163,-36.17,34.62125539,2024-08-09T16:32:18+08:00
2024-08-09T16:32:01+08:00,OOOOOJXQ,128854904635392,得勁合約,BTCUSDT,多,1000,60960.2,61142.9,0,60903.2,1.817075,144,144,0,0,0,已平倉,手動平倉,60960.9,-32.07865684,-22.28,33.23111303,2024-08-09T16:32:23+08:00
2024-08-09T12:17:36+08:00,OOOOOJXQ,64830225612800,得勁合約,BTCUSDT,多,764,61214.3,61454.5,0,61139.1,8.122842,800,800,0,0,0,已平倉,手動平倉,61272.5,322.88958997,40.37,149.31184669,2024-08-09T12:18:04+08:00
2024-08-09T12:17:31+08:00,OOOOOJXQ,64808004190208,得勁合約,BTCUSDT,多,764,61216.2,61456.4,0,61141,4.51819,445,445,0,0,0,已平倉,手動平倉,61318.4,378.33923182,85.03,83.11434072,2024-08-09T12:18:09+08:00
2024-08-09T12:17:27+08:00,OOOOOJXQ,64790832709632,得勁合約,BTCUSDT,多,764,61226.3,61471.6,0,61151.1,2.375465,234,234,0,0,0,已平倉,手動平倉,61287.8,102.25460645,43.7,43.67604739,2024-08-09T12:18:06+08:00
2024-08-09T12:16:58+08:00,OOOOOJXQ,64670150000640,得勁合約,BTCUSDT,空,764,61186.8,60946.6,0,61261.9,3.505468,345.09,345.09,0,0,0,已平倉,手動平倉,61214.1,-160.31005567,-46.46,64.37520341,2024-08-09T12:17:13+08:00
2024-08-09T12:16:53+08:00,OOOOOJXQ,64650289971200,得勁合約,BTCUSDT,空,764,61186.8,60946.6,0,61261.9,0.772931,76.09,76.09,0,0,0,已平倉,手動平倉,61213.2,-34.65138931,-45.55,14.19407018,2024-08-09T12:17:16+08:00
2024-08-09T12:16:48+08:00,OOOOOJXQ,64629746270208,得勁合約,BTCUSDT,空,764,61180.1,60940,0,61255.2,0.305386,30.06,30.06,0,0,0,已平倉,手動平倉,61219.5,-17.66140186,-58.76,5.60867198,2024-08-09T12:17:19+08:00
2024-08-09T12:16:41+08:00,OOOOOJXQ,64597861171200,得勁合約,BTCUSDT,多,764,61188.8,61428.8,0,61113.7,1.112277,109.5,109.5,0,0,0,已平倉,手動平倉,61310,114.27481518,104.37,20.45808286,2024-08-09T12:18:11+08:00
2024-08-09T12:16:35+08:00,OOOOOJXQ,64575350341632,得勁合約,BTCUSDT,多,764,61192.5,61432.6,0,61117.4,3.504223,345,345,0,0,0,已平倉,手動平倉,61313.9,360.71888557,104.56,64.45718534,2024-08-09T12:18:13+08:00
2024-08-09T12:16:34+08:00,OOOOOJXQ,64567808983040,得勁合約,BTCUSDT,多,764,61187.8,61427.9,0,61112.7,2.37696,234,234,0,0,0,已平倉,手動平倉,61301.9,227.33717592,97.16,43.71358944,2024-08-09T12:18:15+08:00
2024-08-09T12:16:30+08:00,OOOOOJXQ,64553183444992,得勁合約,BTCUSDT,多,764,61180.4,61420.4,0,61105.3,0.193532,19.05,19.05,0,0,0,已平倉,手動平倉,61321.5,23.19070254,121.74,4.1035982,2024-08-09T12:18:18+08:00
2024-08-09T10:55:23+08:00,OOOOOJXQ,44138360832000,普通合約,BTCUSDT,多,499,61265.9,61878.3,0,61149.8,2.356,318.13155256,318.13155256,28.86844744,0,0,已平倉,手動平倉,61261.6,-67.83984313,-19.56,28.86642645,2024-08-09T10:57:04+08:00
2024-08-09T10:55:19+08:00,OOOOOJXQ,44120040112128,普通合約,BTCUSDT,空,499,61260,60646.3,0,61376,4.060587,548.24975611,548.24975611,49.75024389,0,0,已平倉,手動平倉,61261.8,-107.08541502,-17.91,49.75176057,2024-08-09T10:57:06+08:00
2024-08-09T10:55:16+08:00,OOOOOJXQ,44107885019136,普通合約,BTCUSDT,空,499,61267.1,60653.3,0,61383.1,0.237632,32.08819928,32.08819928,2.91180072,0,0,已平倉,手動平倉,61255.4,-3.05881033,-8.74,2.91124788,2024-08-09T10:57:08+08:00
2024-08-09T10:55:09+08:00,OOOOOJXQ,44078873018368,普通合約,BTCUSDT,多,499,61267.9,61881.1,0,61151.9,6.789398,916.80560459,916.80560459,83.19439541,0,0,已平倉,手動平倉,61255,-254.34242266,-25.44,83.17680116,2024-08-09T10:57:11+08:00
2024-08-09T05:42:27+08:00,OOOOOJQQ,96163435450368,普通合約,BTCUSDT,空,25,60000,52800,0,62279.7,0.002475,5.9703,5.9703,0.0297,0,0.00033618,已平倉,強制平倉,62279.7,-5.99966382,-100,0.03082842,2024-08-09T06:56:48+08:00
2024-08-08T20:26:40+08:00,OOOOOJRB,187908922376192,得勁合約,BTCUSDT,多,1000,57160.2,57331.4,0,57106.8,0.067287,5,5,0,0,0,已平倉,手動平倉,57154.7,-1.52669714,-30.54,1.15372905,2024-08-08T20:26:44+08:00
2024-08-08T16:46:40+08:00,OOOOOJJD,132541542662144,得勁合約,SOLUSDT,多,1000,154.564,155.012,0,154.429,497.679,100,100,0,0,0,已平倉,強制平倉,154.429,-100,-100,23.05682009,2024-08-08T17:01:18+08:00
2024-08-08T16:46:11+08:00,OOOOOJJD,132420570546176,得勁合約,SOLUSDT,多,1000,154.674,155.13,0,154.539,497.325,100,100,0,0,0,已平倉,強制平倉,154.539,-100,-100,23.05681722,2024-08-08T16:46:44+08:00
2024-08-08T15:38:57+08:00,OOOOOJJD,115502220951552,得勁合約,SOLUSDT,多,1000,154.576,155.039,0,154.441,1492.922,300,300,0,0,0,已平倉,止盈平倉,155.039,587.907648,195.97,104.11584728,2024-08-08T15:41:16+08:00
2024-08-08T15:38:54+08:00,OOOOOJJD,115489747091456,得勁合約,SOLUSDT,多,1000,154.589,155.052,0,154.454,2487.995,500,500,0,0,0,已平倉,止盈平倉,155.052,979.7648213,195.96,173.51100125,2024-08-08T15:41:17+08:00
2024-08-08T15:38:51+08:00,OOOOOJJD,115474727288832,得勁合約,SOLUSDT,多,1000,154.585,155.048,0,154.45,497.611,100,100,0,0,0,已平倉,止盈平倉,155.048,195.95781852,195.96,34.7029134,2024-08-08T15:41:17+08:00
2024-08-08T15:33:20+08:00,OOOOOJJD,114086106480640,得勁合約,ETHUSDT,多,1000,2413.75,2421.02,0,2411.5,31.8687,100,100,0,0,0,已平倉,止盈平倉,2421.02,196.90250236,196.91,34.87086537,2024-08-08T15:40:41+08:00
2024-08-08T15:33:15+08:00,OOOOOJJD,114067500548096,得勁合約,ETHUSDT,空,1000,2415.02,2407.87,0,2417.28,31.852,100,100,0,0,0,已平倉,強制平倉,2417.28,-100,-100,23.09847282,2024-08-08T15:34:31+08:00
2024-08-08T15:32:45+08:00,OOOOOJJD,113938861244416,得勁合約,BTCUSDT,多,1000,57197.3,57368.7,0,57143.8,1.344873,100,100,0,0,0,已平倉,手動平倉,57309.1,127.17626464,127.18,23.12200936,2024-08-08T15:46:51+08:00
2024-08-08T14:04:44+08:00,OOOOOJVC,91790994161664,得勁合約,ETHUSDT,多,1000,2417.34,2424.57,0,2415.08,31.8214,100,100,0,0,0,已平倉,手動平倉,2420.5,77.30495813,77.31,23.10704029,2024-08-08T14:05:41+08:00
2024-08-08T14:02:22+08:00,OOOOOJVC,91194199228416,得勁合約,ETHUSDT,多,1000,2417.93,2424.94,0,2415.67,3.1813,10,10,0,0,0,已平倉,強制平倉,2415.67,-10,-100,2.30548789,2024-08-08T14:02:39+08:00
2024-08-08T13:20:52+08:00,OOOOOJJD,80749698596864,得勁合約,BTCUSDT,多,1000,56903.3,57073.7,0,56850.1,5.407286,400,400,0,0,0,已平倉,手動平倉,56915.4,-27.12324169,-6.79,92.32723892,2024-08-08T13:25:02+08:00
2024-08-08T12:05:40+08:00,OOOOOJOV,61827624583168,得勁合約,BTCUSDT,多,1000,56963.4,57133.9,200,56910.2,0.31059,23,23,0,0,0,已平倉,強制平倉,56910.2,-23,-100,5.30271332,2024-08-08T12:06:27+08:00
2024-08-07T16:05:36+08:00,OOOOOJRM,122205486981120,得勁合約,BTCUSDT,多,1000,56946.2,170838,0,56893,4.072672,301.5,301.5,0,0,-40.239577489999995,已平倉,強制平倉,56893,-341.739577489999995,-113.35,69.51186823,2024-08-07T19:41:37+08:00
2024-08-07T16:05:11+08:00,OOOOOJRH,122102911082496,得勁合約,BTCUSDT,多,1000,56925.5,170775.6,0,56872.3,4.074152,301.5,301.5,0,0,-40.25420047,已平倉,強制平倉,56872.3,-341.75420047,-113.36,69.51185176,2024-08-07T19:41:42+08:00
2024-08-07T16:04:59+08:00,OOOOOJRS,122053837725696,得勁合約,BTCUSDT,多,1000,56903.4,170709.6,0,56850.2,4.075735,301.5,301.5,0,0,-40.26984111,已平倉,強制平倉,56850.2,-341.76984111,-113.36,69.51186347,2024-08-07T19:50:02+08:00
2024-08-07T16:04:35+08:00,OOOOOJRC,121951995830272,得勁合約,BTCUSDT,多,1000,56895.8,170670.3,0,56842.6,4.076279,301.5,301.5,0,0,-50.79482232,已平倉,強制平倉,56842.6,-352.29482232,-116.85,69.51185615,2024-08-07T20:05:07+08:00
2024-08-07T16:04:11+08:00,OOOOOJRN,121849751281664,得勁合約,BTCUSDT,多,1000,56843.5,170525.7,0,56790.4,4.08003,301.5,301.5,0,0,-57.911638509999996,已平倉,強制平倉,56790.4,-359.411638509999996,-119.21,69.5118651,2024-08-08T00:35:03+08:00
2024-08-07T16:03:59+08:00,OOOOOJRG,121799063117824,得勁合約,BTCUSDT,多,1000,56870.3,170618.1,0,56817.1,4.078107,301.5,301.5,0,0,-50.81760118,已平倉,強制平倉,56817.1,-352.31760118,-116.86,69.51186018,2024-08-07T20:13:20+08:00
2024-08-07T16:03:47+08:00,OOOOOJRK,121749511610368,得勁合約,BTCUSDT,多,1000,56904.3,170718.6,0,56851.1,4.07567,301.5,301.5,0,0,0,已平倉,強制平倉,56851.1,-301.5,-100,69.51185428,2024-08-07T16:04:11+08:00
2024-08-07T14:30:52+08:00,OOOOOJRW,98367307321344,得勁合約,BTCUSDT,多,1000,56884.1,170652,0,56830.9,4.077118,301.5,301.5,0,0,0,已平倉,強制平倉,56830.9,-301.5,-100,69.51186609,2024-08-07T14:34:15+08:00
2024-08-07T14:30:44+08:00,OOOOOJRO,98332951777280,得勁合約,BTCUSDT,多,1000,56876.2,170628,0,56823,4.077684,301.5,301.5,0,0,0,已平倉,強制平倉,56823,-301.5,-100,69.51186086,2024-08-07T14:34:17+08:00
2024-08-07T14:30:40+08:00,OOOOOJNE,98315360866304,得勁合約,BTCUSDT,多,1000,56876.2,170640.3,0,56823,4.077684,301.5,301.5,0,0,0,已平倉,強制平倉,56823,-301.5,-100,69.51186086,2024-08-07T14:34:17+08:00
2024-08-07T14:30:32+08:00,OOOOOJNP,98280959184896,得勁合約,BTCUSDT,多,1000,56883.5,170637,0,56830.3,4.077161,301.5,301.5,0,0,0,已平倉,強制平倉,56830.3,-301.5,-100,69.511866,2024-08-07T14:34:16+08:00
